Training sample index,Branch count,Read accesses to global memory (per thread),Write accesses to global memory (per thread),Read accesses to local memory (per thread),Write accesses to local memory (per thread),Read accesses to constant memory (per thread),Arithmetic operations (per thread),Logic operations (per thread),Bitwise operations (per thread),Comparison operations (per thread),Pown operations (per thread),Sqrt operations (per thread),Hypot operations (per thread),Data size transf from host to device (bytes),Data size transf from device to host (bytes),Data size allocated locally (bytes),Global work size dim 1 (number of threads),Global work size dim 2 (number of threads),Global work size dim 3 (number of threads),Local work size dim 1 (number of threads),Local work size dim 2 (number of threads),Local work size dim 3 (number of threads),Loop iterations,Intra cache usage global,Inter cache usage global,Intra collision global,Intra cohaleshing global,Intra cache usage local,Intra collision local,Intra cohaleshing local,Cache Misses,Tahiti Completion Time (ms),Devastator Completion Time (ms),AMD A10-5800K APU with Radeon(tm) HD Graphics   Completion Time (ms),cache misses manuali,least set bit,Tahiti Compute units,Devastator compute units,Tahiti job count,Devastator job count,Num groups
2,1.00,768.00,1.00,0.00,0.00,0.00,1536.00,0.00,0.00,1.00,0.00,0.00,0.00,2359296.00,3072.00,0.00,768.00,1.00,1.00,64.00,1.00,1.00,768.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.63,2.99,1.96,36864,256,32,6,1,2,12
2,1.00,832.00,1.00,0.00,0.00,0.00,1664.00,0.00,0.00,1.00,0.00,0.00,0.00,2768896.00,3328.00,0.00,832.00,1.00,1.00,64.00,1.00,1.00,832.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.81,3.12,2.07,43264,64,32,6,1,3,13
2,1.00,896.00,1.00,0.00,0.00,0.00,1792.00,0.00,0.00,1.00,0.00,0.00,0.00,3211264.00,3584.00,0.00,896.00,1.00,1.00,64.00,1.00,1.00,896.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.91,3.61,2.03,50176,128,32,6,1,3,14
2,1.00,960.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,1.00,0.00,0.00,0.00,3686400.00,3840.00,0.00,960.00,1.00,1.00,64.00,1.00,1.00,960.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,2.90,3.50,1.99,57600,64,32,6,1,3,15
2,1.00,1024.00,1.00,0.00,0.00,0.00,2048.00,0.00,0.00,1.00,0.00,0.00,0.00,4194304.00,4096.00,0.00,1024.00,1.00,1.00,64.00,1.00,1.00,1024.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,3.18,4.24,2.23,65536,1024,32,6,1,3,16
2,1.00,1088.00,1.00,0.00,0.00,0.00,2176.00,0.00,0.00,1.00,0.00,0.00,0.00,4734976.00,4352.00,0.00,1088.00,1.00,1.00,64.00,1.00,1.00,1088.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,3.19,3.88,2.35,73984,64,32,6,1,3,17
2,1.00,1152.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,1.00,0.00,0.00,0.00,5308416.00,4608.00,0.00,1152.00,1.00,1.00,64.00,1.00,1.00,1152.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,3.49,5.20,2.45,82944,128,32,6,1,3,18
2,1.00,1216.00,1.00,0.00,0.00,0.00,2432.00,0.00,0.00,1.00,0.00,0.00,0.00,5914624.00,4864.00,0.00,1216.00,1.00,1.00,64.00,1.00,1.00,1216.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,3.58,4.81,2.72,92416,64,32,6,1,4,19
2,1.00,1280.00,1.00,0.00,0.00,0.00,2560.00,0.00,0.00,1.00,0.00,0.00,0.00,6553600.00,5120.00,0.00,1280.00,1.00,1.00,64.00,1.00,1.00,1280.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,3.74,6.04,2.53,102400,256,32,6,1,4,20
2,1.00,1344.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,1.00,0.00,0.00,0.00,7225344.00,5376.00,0.00,1344.00,1.00,1.00,64.00,1.00,1.00,1344.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,4.12,5.07,2.55,112896,64,32,6,1,4,21
2,1.00,1408.00,1.00,0.00,0.00,0.00,2816.00,0.00,0.00,1.00,0.00,0.00,0.00,7929856.00,5632.00,0.00,1408.00,1.00,1.00,64.00,1.00,1.00,1408.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,4.22,7.60,2.88,123904,128,32,6,1,4,22
2,1.00,1472.00,1.00,0.00,0.00,0.00,2944.00,0.00,0.00,1.00,0.00,0.00,0.00,8667136.00,5888.00,0.00,1472.00,1.00,1.00,64.00,1.00,1.00,1472.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,4.48,6.07,2.61,135424,64,32,6,1,4,23
2,1.00,1536.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,1.00,0.00,0.00,0.00,9437184.00,6144.00,0.00,1536.00,1.00,1.00,64.00,1.00,1.00,1536.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,4.58,14.88,2.98,147456,512,32,6,1,4,24
2,1.00,1600.00,1.00,0.00,0.00,0.00,3200.00,0.00,0.00,1.00,0.00,0.00,0.00,10240000.00,6400.00,0.00,1600.00,1.00,1.00,64.00,1.00,1.00,1600.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,4.74,6.74,2.92,160000,64,32,6,1,5,25
2,1.00,1664.00,1.00,0.00,0.00,0.00,3328.00,0.00,0.00,1.00,0.00,0.00,0.00,11075584.00,6656.00,0.00,1664.00,1.00,1.00,64.00,1.00,1.00,1664.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,5.15,11.84,3.24,173056,128,32,6,1,5,26
2,1.00,1728.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,1.00,0.00,0.00,0.00,11943936.00,6912.00,0.00,1728.00,1.00,1.00,64.00,1.00,1.00,1728.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,5.40,7.30,3.01,186624,64,32,6,1,5,27
2,1.00,1792.00,1.00,0.00,0.00,0.00,3584.00,0.00,0.00,1.00,0.00,0.00,0.00,12845056.00,7168.00,0.00,1792.00,1.00,1.00,64.00,1.00,1.00,1792.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,5.52,16.76,3.10,200704,256,32,6,1,5,28
2,1.00,1856.00,1.00,0.00,0.00,0.00,3712.00,0.00,0.00,1.00,0.00,0.00,0.00,13778944.00,7424.00,0.00,1856.00,1.00,1.00,64.00,1.00,1.00,1856.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,5.78,8.25,3.32,215296,64,32,6,1,5,29
2,1.00,1920.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,1.00,0.00,0.00,0.00,14745600.00,7680.00,0.00,1920.00,1.00,1.00,64.00,1.00,1.00,1920.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,6.03,29.30,3.68,230400,128,32,6,1,5,30
2,1.00,1984.00,1.00,0.00,0.00,0.00,3968.00,0.00,0.00,1.00,0.00,0.00,0.00,15745024.00,7936.00,0.00,1984.00,1.00,1.00,64.00,1.00,1.00,1984.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,6.52,9.70,3.73,246016,64,32,6,1,6,31
2,1.00,2048.00,1.00,0.00,0.00,0.00,4096.00,0.00,0.00,1.00,0.00,0.00,0.00,16777216.00,8192.00,0.00,2048.00,1.00,1.00,64.00,1.00,1.00,2048.00,1.00,1.00,0.00,0.00,0.00,0.00,1.00,0,6.67,25.49,3.54,262144,2048,32,6,1,6,32
3,1.00,128.00,1.00,0.00,0.00,0.00,192.00,0.00,0.00,2.00,0.00,0.00,0.00,32768.00,16384.00,0.00,64.00,64.00,1.00,16.00,16.00,1.00,64.00,0.06640625,0.5,15.00,0.5,0.00,0.00,1.00,63,1.95,1.96,1.41,512,64,32,6,1,3,16
3,1.00,256.00,1.00,0.00,0.00,0.00,384.00,0.00,0.00,2.00,0.00,0.00,0.00,131072.00,65536.00,0.00,128.00,128.00,1.00,16.00,16.00,1.00,128.00,0.06640625,0.25,15.00,0.5,0.00,0.00,1.00,127,2.19,2.08,2.71,2048,128,32,6,2,11,64
3,1.00,384.00,1.00,0.00,0.00,0.00,576.00,0.00,0.00,2.00,0.00,0.00,0.00,294912.00,147456.00,0.00,192.00,192.00,1.00,16.00,16.00,1.00,192.00,0.06640625,0.1666667,15.00,0.5,0.00,0.00,1.00,191,2.52,3.38,4.27,4608,64,32,6,5,24,144
3,1.00,512.00,1.00,0.00,0.00,0.00,768.00,0.00,0.00,2.00,0.00,0.00,0.00,524288.00,262144.00,0.00,256.00,256.00,1.00,16.00,16.00,1.00,256.00,0.06640625,0.125,15.00,0.5,0.00,0.00,1.00,255,3.10,4.07,8.00,8192,256,32,6,8,43,256
3,1.00,640.00,1.00,0.00,0.00,0.00,960.00,0.00,0.00,2.00,0.00,0.00,0.00,819200.00,409600.00,0.00,320.00,320.00,1.00,16.00,16.00,1.00,320.00,0.06640625,0.1,15.00,0.5,0.00,0.00,1.00,319,3.03,5.51,13.53,12800,64,32,6,13,67,400
3,1.00,768.00,1.00,0.00,0.00,0.00,1152.00,0.00,0.00,2.00,0.00,0.00,0.00,1179648.00,589824.00,0.00,384.00,384.00,1.00,16.00,16.00,1.00,384.00,0.06640625,0.08333334,15.00,0.5,0.00,0.00,1.00,383,3.68,7.73,21.91,18432,128,32,6,18,96,576
3,1.00,896.00,1.00,0.00,0.00,0.00,1344.00,0.00,0.00,2.00,0.00,0.00,0.00,1605632.00,802816.00,0.00,448.00,448.00,1.00,16.00,16.00,1.00,448.00,0.06640625,0.07142857,15.00,0.5,0.00,0.00,1.00,447,4.43,13.03,34.49,25088,64,32,6,25,131,784
3,1.00,1024.00,1.00,0.00,0.00,0.00,1536.00,0.00,0.00,2.00,0.00,0.00,0.00,2097152.00,1048576.00,0.00,512.00,512.00,1.00,16.00,16.00,1.00,512.00,0.06640625,0.0625,15.00,0.5,0.00,0.00,1.00,511,5.93,17.64,52.95,32768,512,32,6,32,171,1024
3,1.00,1152.00,1.00,0.00,0.00,0.00,1728.00,0.00,0.00,2.00,0.00,0.00,0.00,2654208.00,1327104.00,0.00,576.00,576.00,1.00,16.00,16.00,1.00,576.00,0.06640625,0.05555556,15.00,0.5,0.00,0.00,1.00,575,6.44,22.76,74.87,41472,64,32,6,41,216,1296
3,1.00,1280.00,1.00,0.00,0.00,0.00,1920.00,0.00,0.00,2.00,0.00,0.00,0.00,3276800.00,1638400.00,0.00,640.00,640.00,1.00,16.00,16.00,1.00,640.00,0.06640625,0.05,15.00,0.5,0.00,0.00,1.00,639,7.63,30.23,104.26,51200,128,32,6,50,267,1600
3,1.00,1408.00,1.00,0.00,0.00,0.00,2112.00,0.00,0.00,2.00,0.00,0.00,0.00,3964928.00,1982464.00,0.00,704.00,704.00,1.00,16.00,16.00,1.00,704.00,0.06640625,0.04545455,15.00,0.5,0.00,0.00,1.00,703,9.65,38.79,152.77,61952,64,32,6,61,323,1936
3,1.00,1536.00,1.00,0.00,0.00,0.00,2304.00,0.00,0.00,2.00,0.00,0.00,0.00,4718592.00,2359296.00,0.00,768.00,768.00,1.00,16.00,16.00,1.00,768.00,0.06640625,0.04166667,15.00,0.5,0.00,0.00,1.00,767,13.54,48.26,417.84,1806336,256,32,6,72,384,2304
3,1.00,1664.00,1.00,0.00,0.00,0.00,2496.00,0.00,0.00,2.00,0.00,0.00,0.00,5537792.00,2768896.00,0.00,832.00,832.00,1.00,16.00,16.00,1.00,832.00,0.06640625,0.03846154,15.00,0.5,0.00,0.00,1.00,831,15.64,60.67,964.77,2292992,64,32,6,85,451,2704
3,1.00,1792.00,1.00,0.00,0.00,0.00,2688.00,0.00,0.00,2.00,0.00,0.00,0.00,6422528.00,3211264.00,0.00,896.00,896.00,1.00,16.00,16.00,1.00,896.00,0.06640625,0.03571429,15.00,0.5,0.00,0.00,1.00,895,17.87,73.89,1358.05,2860032,128,32,6,98,523,3136
3,1.00,1920.00,1.00,0.00,0.00,0.00,2880.00,0.00,0.00,2.00,0.00,0.00,0.00,7372800.00,3686400.00,0.00,960.00,960.00,1.00,16.00,16.00,1.00,960.00,0.06640625,0.03333334,15.00,0.5,0.00,0.00,1.00,959,20.93,90.41,1805.73,3513600,64,32,6,113,600,3600
3,1.00,2048.00,1.00,0.00,0.00,0.00,3072.00,0.00,0.00,2.00,0.00,0.00,0.00,8388608.00,4194304.00,0.00,1024.00,1024.00,1.00,16.00,16.00,1.00,1024.00,0.06640625,0.03125,15.00,0.5,0.00,0.00,1.00,1023,24.75,110.64,9441.58,1073807360,1024,32,6,128,683,4096
3,1.00,2176.00,1.00,0.00,0.00,0.00,3264.00,0.00,0.00,2.00,0.00,0.00,0.00,9469952.00,4734976.00,0.00,1088.00,1088.00,1.00,16.00,16.00,1.00,1088.00,0.06640625,0.02941176,15.00,0.5,0.00,0.00,1.00,1087,27.97,130.39,3037.65,5104896,64,32,6,145,771,4624
3,1.00,2304.00,1.00,0.00,0.00,0.00,3456.00,0.00,0.00,2.00,0.00,0.00,0.00,10616832.00,5308416.00,0.00,1152.00,1152.00,1.00,16.00,16.00,1.00,1152.00,0.06640625,0.02777778,15.00,0.5,0.00,0.00,1.00,1151,32.56,153.10,3638.69,6054912,128,32,6,162,864,5184
3,1.00,2432.00,1.00,0.00,0.00,0.00,3648.00,0.00,0.00,2.00,0.00,0.00,0.00,11829248.00,5914624.00,0.00,1216.00,1216.00,1.00,16.00,16.00,1.00,1216.00,0.06640625,0.02631579,15.00,0.5,0.00,0.00,1.00,1215,37.35,180.27,4313.45,7116032,64,32,6,181,963,5776
3,1.00,2560.00,1.00,0.00,0.00,0.00,3840.00,0.00,0.00,2.00,0.00,0.00,0.00,13107200.00,6553600.00,0.00,1280.00,1280.00,1.00,16.00,16.00,1.00,1280.00,0.06640625,0.025,15.00,0.5,0.00,0.00,1.00,1279,43.65,209.31,5058.82,8294400,256,32,6,200,1067,6400
3,1.00,2688.00,1.00,0.00,0.00,0.00,4032.00,0.00,0.00,2.00,0.00,0.00,0.00,14450688.00,7225344.00,0.00,1344.00,1344.00,1.00,16.00,16.00,1.00,1344.00,0.06640625,0.02380952,15.00,0.5,0.00,0.00,1.00,1343,49.32,242.28,5800.80,9596160,64,32,6,221,1176,7056
3,1.00,2816.00,1.00,0.00,0.00,0.00,4224.00,0.00,0.00,2.00,0.00,0.00,0.00,15859712.00,7929856.00,0.00,1408.00,1408.00,1.00,16.00,16.00,1.00,1408.00,0.06640625,0.02272727,15.00,0.5,0.00,0.00,1.00,1407,56.35,278.48,6650.39,11027456,128,32,6,242,1291,7744
3,1.00,2944.00,1.00,0.00,0.00,0.00,4416.00,0.00,0.00,2.00,0.00,0.00,0.00,17334272.00,8667136.00,0.00,1472.00,1472.00,1.00,16.00,16.00,1.00,1472.00,0.06640625,0.02173913,15.00,0.5,0.00,0.00,1.00,1471,64.81,317.94,7585.31,12594432,64,32,6,265,1411,8464
3,1.00,3072.00,1.00,0.00,0.00,0.00,4608.00,0.00,0.00,2.00,0.00,0.00,0.00,18874368.00,9437184.00,0.00,1536.00,1536.00,1.00,16.00,16.00,1.00,1536.00,0.06640625,0.02083333,15.00,0.5,0.00,0.00,1.00,1535,73.74,360.81,28628.67,3624026112,512,32,6,288,1536,9216
3,1.00,3200.00,1.00,0.00,0.00,0.00,4800.00,0.00,0.00,2.00,0.00,0.00,0.00,20480000.00,10240000.00,0.00,1600.00,1600.00,1.00,16.00,16.00,1.00,1600.00,0.06640625,0.02,15.00,0.5,0.00,0.00,1.00,1599,83.72,410.13,9762.34,16160000,64,32,6,313,1667,10000
3,1.00,3328.00,1.00,0.00,0.00,0.00,4992.00,0.00,0.00,2.00,0.00,0.00,0.00,22151168.00,11075584.00,0.00,1664.00,1664.00,1.00,16.00,16.00,1.00,1664.00,0.06640625,0.01923077,15.00,0.5,0.00,0.00,1.00,1663,95.83,460.77,10997.72,18170880,128,32,6,338,1803,10816
3,1.00,3456.00,1.00,0.00,0.00,0.00,5184.00,0.00,0.00,2.00,0.00,0.00,0.00,23887872.00,11943936.00,0.00,1728.00,1728.00,1.00,16.00,16.00,1.00,1728.00,0.06640625,0.01851852,15.00,0.5,0.00,0.00,1.00,1727,108.48,516.86,12271.70,20342016,64,32,6,365,1944,11664
3,1.00,3584.00,1.00,0.00,0.00,0.00,5376.00,0.00,0.00,2.00,0.00,0.00,0.00,25690112.00,12845056.00,0.00,1792.00,1792.00,1.00,16.00,16.00,1.00,1792.00,0.06640625,0.01785714,15.00,0.5,0.00,0.00,1.00,1791,124.16,577.07,13884.21,22679552,256,32,6,392,2091,12544
3,1.00,3712.00,1.00,0.00,0.00,0.00,5568.00,0.00,0.00,2.00,0.00,0.00,0.00,27557888.00,13778944.00,0.00,1856.00,1856.00,1.00,16.00,16.00,1.00,1856.00,0.06640625,0.01724138,15.00,0.5,0.00,0.00,1.00,1855,139.76,644.03,15162.70,25189632,64,32,6,421,2243,13456
3,1.00,3840.00,1.00,0.00,0.00,0.00,5760.00,0.00,0.00,2.00,0.00,0.00,0.00,29491200.00,14745600.00,0.00,1920.00,1920.00,1.00,16.00,16.00,1.00,1920.00,0.06640625,0.01666667,15.00,0.5,0.00,0.00,1.00,1919,158.71,713.54,16798.12,27878400,128,32,6,450,2400,14400
3,1.00,3968.00,1.00,0.00,0.00,0.00,5952.00,0.00,0.00,2.00,0.00,0.00,0.00,31490048.00,15745024.00,0.00,1984.00,1984.00,1.00,16.00,16.00,1.00,1984.00,0.06640625,0.01612903,15.00,0.5,0.00,0.00,1.00,1983,179.10,791.95,18475.40,30752000,64,32,6,481,2563,15376
3,1.00,4096.00,1.00,0.00,0.00,0.00,6144.00,0.00,0.00,2.00,0.00,0.00,0.00,33554432.00,16777216.00,0.00,2048.00,2048.00,1.00,16.00,16.00,1.00,2048.00,0.06640625,0.015625,15.00,0.5,0.00,0.00,1.00,2047,201.88,879.91,79714.55,8590196736,2048,32,6,512,2731,16384
4,0.00,8.00,1.00,128.00,8.00,0.00,233.00,0.00,0.00,0.00,0.00,0.00,0.00,32768.00,16384.00,2048.00,64.00,64.00,1.00,16.00,16.00,1.00,64.00,0.125,0.125,0.00,0.5,0.00,0.00,1.00,15,2.37,2.46,3.21,512,64,32,6,1,3,16
4,0.00,16.00,1.00,256.00,16.00,0.00,453.00,0.00,0.00,0.00,0.00,0.00,0.00,131072.00,65536.00,2048.00,128.00,128.00,1.00,16.00,16.00,1.00,128.00,0.125,0.03125,0.00,0.5,0.00,0.00,1.00,15,2.63,2.42,5.09,2048,128,32,6,2,11,64
4,0.00,24.00,1.00,384.00,24.00,0.00,673.00,0.00,0.00,0.00,0.00,0.00,0.00,294912.00,147456.00,2048.00,192.00,192.00,1.00,16.00,16.00,1.00,192.00,0.125,0.01388889,0.00,0.5,0.00,0.00,1.00,15,2.34,2.36,12.08,4608,64,32,6,5,24,144
4,0.00,32.00,1.00,512.00,32.00,0.00,893.00,0.00,0.00,0.00,0.00,0.00,0.00,524288.00,262144.00,2048.00,256.00,256.00,1.00,16.00,16.00,1.00,256.00,0.125,0.0078125,0.00,0.5,0.00,0.00,1.00,15,2.66,3.15,24.90,8192,256,32,6,8,43,256
4,0.00,40.00,1.00,640.00,40.00,0.00,1113.00,0.00,0.00,0.00,0.00,0.00,0.00,819200.00,409600.00,2048.00,320.00,320.00,1.00,16.00,16.00,1.00,320.00,0.125,0.005,0.00,0.5,0.00,0.00,1.00,15,3.02,4.06,40.77,12800,64,32,6,13,67,400
4,0.00,48.00,1.00,768.00,48.00,0.00,1333.00,0.00,0.00,0.00,0.00,0.00,0.00,1179648.00,589824.00,2048.00,384.00,384.00,1.00,16.00,16.00,1.00,384.00,0.125,0.003472222,0.00,0.5,0.00,0.00,1.00,15,3.25,4.55,78.69,18432,128,32,6,18,96,576
4,0.00,56.00,1.00,896.00,56.00,0.00,1553.00,0.00,0.00,0.00,0.00,0.00,0.00,1605632.00,802816.00,2048.00,448.00,448.00,1.00,16.00,16.00,1.00,448.00,0.125,0.002551021,0.00,0.5,0.00,0.00,1.00,15,3.54,6.10,110.79,25088,64,32,6,25,131,784
4,0.00,64.00,1.00,1024.00,64.00,0.00,1773.00,0.00,0.00,0.00,0.00,0.00,0.00,2097152.00,1048576.00,2048.00,512.00,512.00,1.00,16.00,16.00,1.00,512.00,0.125,0.001953125,0.00,0.5,0.00,0.00,1.00,15,3.83,8.11,175.38,32768,512,32,6,32,171,1024
4,0.00,72.00,1.00,1152.00,72.00,0.00,1993.00,0.00,0.00,0.00,0.00,0.00,0.00,2654208.00,1327104.00,2048.00,576.00,576.00,1.00,16.00,16.00,1.00,576.00,0.125,0.00154321,0.00,0.5,0.00,0.00,1.00,15,4.29,11.47,238.99,41472,64,32,6,41,216,1296
4,0.00,80.00,1.00,1280.00,80.00,0.00,2213.00,0.00,0.00,0.00,0.00,0.00,0.00,3276800.00,1638400.00,2048.00,640.00,640.00,1.00,16.00,16.00,1.00,640.00,0.125,0.00125,0.00,0.5,0.00,0.00,1.00,15,5.24,14.63,327.50,51200,128,32,6,50,267,1600
4,0.00,88.00,1.00,1408.00,88.00,0.00,2433.00,0.00,0.00,0.00,0.00,0.00,0.00,3964928.00,1982464.00,2048.00,704.00,704.00,1.00,16.00,16.00,1.00,704.00,0.125,0.001033058,0.00,0.5,0.00,0.00,1.00,15,5.67,18.53,437.35,61952,64,32,6,61,323,1936
4,0.00,96.00,1.00,1536.00,96.00,0.00,2653.00,0.00,0.00,0.00,0.00,0.00,0.00,4718592.00,2359296.00,2048.00,768.00,768.00,1.00,16.00,16.00,1.00,768.00,0.125,0.000868056,0.00,0.5,0.00,0.00,1.00,15,6.49,22.42,564.43,1806336,256,32,6,72,384,2304
4,0.00,104.00,1.00,1664.00,104.00,0.00,2873.00,0.00,0.00,0.00,0.00,0.00,0.00,5537792.00,2768896.00,2048.00,832.00,832.00,1.00,16.00,16.00,1.00,832.00,0.125,0.000739645,0.00,0.5,0.00,0.00,1.00,15,7.43,26.97,720.00,2292992,64,32,6,85,451,2704
4,0.00,112.00,1.00,1792.00,112.00,0.00,3093.00,0.00,0.00,0.00,0.00,0.00,0.00,6422528.00,3211264.00,2048.00,896.00,896.00,1.00,16.00,16.00,1.00,896.00,0.125,0.000637755,0.00,0.5,0.00,0.00,1.00,15,9.08,33.06,897.44,2860032,128,32,6,98,523,3136
4,0.00,120.00,1.00,1920.00,120.00,0.00,3313.00,0.00,0.00,0.00,0.00,0.00,0.00,7372800.00,3686400.00,2048.00,960.00,960.00,1.00,16.00,16.00,1.00,960.00,0.125,0.000555556,0.00,0.5,0.00,0.00,1.00,15,10.07,39.32,1104.95,3513600,64,32,6,113,600,3600
4,0.00,128.00,1.00,2048.00,128.00,0.00,3533.00,0.00,0.00,0.00,0.00,0.00,0.00,8388608.00,4194304.00,2048.00,1024.00,1024.00,1.00,16.00,16.00,1.00,1024.00,0.125,0.000488281,0.00,0.5,0.00,0.00,1.00,15,12.98,45.73,1339.12,1073807360,1024,32,6,128,683,4096
4,0.00,136.00,1.00,2176.00,136.00,0.00,3753.00,0.00,0.00,0.00,0.00,0.00,0.00,9469952.00,4734976.00,2048.00,1088.00,1088.00,1.00,16.00,16.00,1.00,1088.00,0.125,0.000432526,0.00,0.5,0.00,0.00,1.00,15,15.31,53.89,1613.19,5104896,64,32,6,145,771,4624
4,0.00,144.00,1.00,2304.00,144.00,0.00,3973.00,0.00,0.00,0.00,0.00,0.00,0.00,10616832.00,5308416.00,2048.00,1152.00,1152.00,1.00,16.00,16.00,1.00,1152.00,0.125,0.000385803,0.00,0.5,0.00,0.00,1.00,15,17.61,63.36,1912.44,6054912,128,32,6,162,864,5184
4,0.00,152.00,1.00,2432.00,152.00,0.00,4193.00,0.00,0.00,0.00,0.00,0.00,0.00,11829248.00,5914624.00,2048.00,1216.00,1216.00,1.00,16.00,16.00,1.00,1216.00,0.125,0.00034626,0.00,0.5,0.00,0.00,1.00,15,8.47,73.31,2331.92,7116032,64,32,6,181,963,5776
4,0.00,160.00,1.00,2560.00,160.00,0.00,4413.00,0.00,0.00,0.00,0.00,0.00,0.00,13107200.00,6553600.00,2048.00,1280.00,1280.00,1.00,16.00,16.00,1.00,1280.00,0.125,0.0003125,0.00,0.5,0.00,0.00,1.00,15,9.89,84.14,2713.91,8294400,256,32,6,200,1067,6400
4,0.00,168.00,1.00,2688.00,168.00,0.00,4633.00,0.00,0.00,0.00,0.00,0.00,0.00,14450688.00,7225344.00,2048.00,1344.00,1344.00,1.00,16.00,16.00,1.00,1344.00,0.125,0.000283447,0.00,0.5,0.00,0.00,1.00,15,10.57,97.05,3138.74,9596160,64,32,6,221,1176,7056
4,0.00,176.00,1.00,2816.00,176.00,0.00,4853.00,0.00,0.00,0.00,0.00,0.00,0.00,15859712.00,7929856.00,2048.00,1408.00,1408.00,1.00,16.00,16.00,1.00,1408.00,0.125,0.000258265,0.00,0.5,0.00,0.00,1.00,15,11.48,110.21,3579.91,11027456,128,32,6,242,1291,7744
4,0.00,184.00,1.00,2944.00,184.00,0.00,5073.00,0.00,0.00,0.00,0.00,0.00,0.00,17334272.00,8667136.00,2048.00,1472.00,1472.00,1.00,16.00,16.00,1.00,1472.00,0.125,0.000236295,0.00,0.5,0.00,0.00,1.00,15,13.00,124.78,4183.34,12594432,64,32,6,265,1411,8464
4,0.00,192.00,1.00,3072.00,192.00,0.00,5293.00,0.00,0.00,0.00,0.00,0.00,0.00,18874368.00,9437184.00,2048.00,1536.00,1536.00,1.00,16.00,16.00,1.00,1536.00,0.125,0.000217014,0.00,0.5,0.00,0.00,1.00,15,14.50,140.26,4660.15,3624026112,512,32,6,288,1536,9216
4,0.00,200.00,1.00,3200.00,200.00,0.00,5513.00,0.00,0.00,0.00,0.00,0.00,0.00,20480000.00,10240000.00,2048.00,1600.00,1600.00,1.00,16.00,16.00,1.00,1600.00,0.125,0.0002,0.00,0.5,0.00,0.00,1.00,15,16.83,157.77,5397.34,16160000,64,32,6,313,1667,10000
4,0.00,208.00,1.00,3328.00,208.00,0.00,5733.00,0.00,0.00,0.00,0.00,0.00,0.00,22151168.00,11075584.00,2048.00,1664.00,1664.00,1.00,16.00,16.00,1.00,1664.00,0.125,0.000184911,0.00,0.5,0.00,0.00,1.00,15,21.19,176.87,6028.11,18170880,128,32,6,338,1803,10816
4,0.00,216.00,1.00,3456.00,216.00,0.00,5953.00,0.00,0.00,0.00,0.00,0.00,0.00,23887872.00,11943936.00,2048.00,1728.00,1728.00,1.00,16.00,16.00,1.00,1728.00,0.125,0.000171468,0.00,0.5,0.00,0.00,1.00,15,23.00,197.28,6795.14,20342016,64,32,6,365,1944,11664
4,0.00,224.00,1.00,3584.00,224.00,0.00,6173.00,0.00,0.00,0.00,0.00,0.00,0.00,25690112.00,12845056.00,2048.00,1792.00,1792.00,1.00,16.00,16.00,1.00,1792.00,0.125,0.000159439,0.00,0.5,0.00,0.00,1.00,15,26.78,218.43,7544.98,22679552,256,32,6,392,2091,12544
4,0.00,232.00,1.00,3712.00,232.00,0.00,6393.00,0.00,0.00,0.00,0.00,0.00,0.00,27557888.00,13778944.00,2048.00,1856.00,1856.00,1.00,16.00,16.00,1.00,1856.00,0.125,0.000148633,0.00,0.5,0.00,0.00,1.00,15,28.15,242.37,8469.29,25189632,64,32,6,421,2243,13456
4,0.00,240.00,1.00,3840.00,240.00,0.00,6613.00,0.00,0.00,0.00,0.00,0.00,0.00,29491200.00,14745600.00,2048.00,1920.00,1920.00,1.00,16.00,16.00,1.00,1920.00,0.125,0.000138889,0.00,0.5,0.00,0.00,1.00,15,31.67,267.12,9283.83,27878400,128,32,6,450,2400,14400
